key,original_en,translation,context
886abe9ed897ddde7ae6567d9fbe0d8e,"It's none of your business! Leave, or I won't be polite with you! !",,这是我们之间的私事，你最好少多管闲事，否则连你一起收拾！！
6256f6348e5d2200478318bc49d08cc7,Ask the girl about what happened,,询问姑娘事情前因后果
bd55b899bba71f2c54e8d080a75269c9,"This scoundrel has been harassing me, and he even killed my father! Now, he's even forcing me to be with him. I'd rather die!",,这个恶贼一直纠缠我，我父亲不许，竟被他活活打死！！此恶贼还要逼迫我从了他，小女子宁愿去死！
ed15af327706592164eb4993e59b6c8a,Help the girl,,果断帮助姑娘
f399d9e9c9fd84be9ec6fa0a3e0ebaa6,"You little rascal, it appears you're testing your luck!",,小子我看你是活得不耐烦了！
10f9ff5915ad633e5f99e51d6a39c086,"Encountered a girl named {0}{1} being harassed by a scoundrel, I helped her without hesitation. Her gratitude towards me grew.",,遇到恶人欺负一个叫{0}{1}的姑娘，她向我求救，我果断出手，她对我产生了感激之情。
cc6d41127f1db28321e805b15981162c,{0}{1} came to my rescue just when I had almost lost hope. I won't forget his kindness.,,被仇人追杀，绝望之际，遇到公子{0}{1}出手相救，无助之心产生波澜。
51479b8fa32d88d441c687b28ac1a36c,Both of them now have a different attitude towards you.,,两个人对你的态度发生了变化
127a4c577dbc0a7c1a3269ead618748a,Enough talk! !,,废话少说！！
eb5deca5ad31e19dfe753f011c50871f,I'm afraid I can't help. . .,,在下爱莫能助。。。
bdd424d87b16971d535da34891cfcc7d,"Consider yourself lucky! Beauty, where do you think you're running to?",,算你识相！姑娘，看你还往哪里跑！
53c53dd5a9a5c285f3b5ddef10d451f4,"Encountered {0}{1}, who asked for my help, but I refused.",,遇到{0}{1}向我求救，我拒绝了。
94a5d32f3c44abc352919913016e5b70,"While being pursued by enemies, I encountered {0}{1}, but they paid me no heed.",,被仇人追杀，绝望之际，遇到{0}{1}，可惜对方竟然置之不理，感叹江湖人心冷漠。
132aadeea1adbec6fd73a76b9ea72761,. . .,,。。。
b9a84afdb69bffbdc69432f9cccb4e77,I can judge by his tone that he's up to no good. I should help the girl.,,此人如此语气，定不是好人！我选择帮助姑娘。
184edf107672661e6ad0877601e56f20,Why invite trouble for the sake of a stranger?,,多一事不如少一事
962fb45d862a741b622877a2ba4927cb,"Have you heard? There is a bandit force nearby and they are doing evil. I hope there are heroes who can destroy them, otherwise life will be really difficult.",,听说了吗？附近有个盗匪势力，为非作歹。希望能有大侠能剿灭他们，否则日子真的不好过啊。
b1f8288af0a2cd45e37bb186260c514b,It is our duty as chivalrous men to do so.,,我辈侠士，义不容辞。
36d5442ad05cc2f7a993592c865a66aa,"It has nothing to do with me, I just want to be alone.",,与我无关，我只想独善其身。
542137d0f596b714c2554cdc85fa6b88,"Okay ... people have their own aspirations, I don't want you.",,好吧...人各有志，我不强求你。
3fbc582d6b24e843fb3eddb2c96a377f,"Who threw a banana peel here! Darn it!! Wait, I found some coins, haha.",,谁扔的香蕉皮！！该死！！不过捡到了钱，哈哈哈
4c8f7e3f22661b1bd76a160d68ea2c8d,Phew! Lucky me! Good stuff seems to find me even when I'm chopping a tree! <TDName>(Obtained Crafting Insight)</>,,我真是太幸运了，砍个树都能带个好东西！<TDName>（获得制作心得)</>
632fec3d8370bd04be31b6ed886ecd51,Phew! Lucky me! Good stuff seems to find me even when I'm chopping a tree! <TDName>(Obtained Coins)</>,,我真是太幸运了，砍个树都能带个好东西！<TDName>（获得铜钱)</>
a3b69801bc2d4f5d990cd2bdc1bea8f8,Such bad luck! <TDName>(Obtained Poo)</>,,真倒霉！<TDName>（获得粑粑)</>
f61cdce8070cce68f741771d2d9e807d,How lucky! <TDName>(Obtained Astringent)</>,,真幸运！<TDName>（获得金疮药)</>
4c9ebc3851aea2e927fdf615b832e3a3,Such bad luck! <TDName>(Obtained Chi Refill Plaster)</>,,真倒霉！<TDName>（获得续气膏)</>
475550fc985e73bb6d9e36b14e4da04e,How lucky! <TDName>(Obtained Wine Jar)</>,,真幸运！<TDName>（获得酒坛)</>
f7fb381bf1a3e5b4226e903b9e4e10de,How lucky! <TDName>(Obtained Medicine Insight)</>,,真幸运！<TDName>（获得制药心得)</>
faab167270b0fbb0c4b05ac4306aeda5,"You must work hard, and in the future, I'll hand over this position to you.",,你要好好努力，以后就把这位置传给你了！
211f37512fe6317fad0a043a50a88a56,"You're the master, feel free to sit wherever you please.",,我的就是主人的，您随便坐。
9232a6ce3e3725509d83771ca8f8c727,How does it feel! This is what I've got for you! ! !,,感觉如何！？这是我为你打下的江山！！！
17c6bbf14e5ae1c9e0cbaee899443c37,Is this seat comfortable? <TDName>(Dislike +50)</>,,这位子坐得舒服不！?<TDName>（增加厌恶50）</>
0c215f107ef4ad0beb83efab6d38ae54,Don't you see whose seat this is? <TDName>(Dislike +20)</>,,你不看看这是谁的位子！<TDName>（增加厌恶20）</>
138becc5219d5220826025573d0080a7,That's impressive! You've already passed the beginner stage. Keep practicing more.,,你真行！这么快就武技入门了，多多练习吧。
3241afa4cf5ac3453759bbc020aa9dec,You're already Expert in Techniques. Keep up the good work!,,武技已经熟练了，再接再厉，练至小成！
ab64b34d0de5cb203ec0cdea707e0800,"Hello, Champion!",,盟主好！
560515c562945ebbb3ba95e9cd5be9cb,"Greetings, Champion!",,盟主万安
4bcd80464b6b3252640bb80ef8f9e995,"Hello, Champion!",,盟主您好~
3f415a9ae530510cf35c7cf40e725b5d,Hail to the Champion!,,见过盟主！
36e36a4d9828f29fe820c403eefe2edd,"Someone is doing evil, everyone help me!!",,有人作恶，大家快来帮帮我！！！
5627d8bf70bf5ff9c536d91c6cb7f113,Let me help you!,,我来帮你！
dd339d4aafdceff460379bdb3023ab48,Stop it!! Let's go together!,,住手！！大家一起上！
f0abb22f9477067a79771a3a92f9b71f,The next target!  Haha,,又一只肥羊！哈哈
585eba51ba357b7377fa3532d3ee69dc,Stop right there! Hand over your money!,,站住！留下买路钱！
f59565d49fae33839d77ef61e590bef2,Wretched bandits! !,,可恨的盗匪！！
6765ebd421c502ab0b0d74626f0f0b11,We must rid ourselves of these bandits! !,,盗匪人人得而诛之！！
a39416a180ce0a9878c8ad499c501902,Dreaded bandits! I'll face you! !,,该死的盗匪！！我和你拼了！！
8f81d8d6b7e0b6d8a9ca75e28a08ca46,"Everyone, let's fight back together! Protect the village!",,大家一起上！保护村子！
a9ff3e5b90ecde184318cfab24bbe1fa,Dreaded bandits! !,,盗匪真该死！！
10cd5fd16508a84019a556345c32582f,"This scoundrel here! I saved him, and now he's trying to rob me! He's truly heartless!",,就是这个恶贼，我救了他，他竟然还要强夺我的财物！真是丧尽天良！
a6c4e1b64e20f2bc32be99c0bfff53a7,"Treating my dad like this, he's a complete bad guy!",,竟然这样对待爹爹，真是大坏蛋！
3d31cacd64b4b7da2d35dcdbb84e6b9f,He doesn't appear to be a good person at all!,,看上去就不是个好人！
a8ef4f763744218a7401d23a98fe82bf,"This scoundrel here! I saved him, and now he's trying to rob me! He took my house! What a heartless beast!",,就是这个恶贼，我救了他，他竟然还要强夺我的财物！抢了我的房字，真是丧尽天良，禽兽不如呀！
1b3d0b6e8b11fb6ffa99161ec8038b7d,"Easy money, haha.",,这买卖太好干了哈哈。
2d4e75968f111c5a83424ce865640b8a,"I became incapacitated, and {0}{1} tried to imprison me.",,我失去行为能力，{0}{1}趁机要把我关入牢笼。
83dfaef57074267b8799270c43214dd8,Restricted area! No unauthorized entry allowed!,,门派重地！不得擅闯！
2051940bccd51f361f7b8074d2efc53f,You cannot proceed any further! Please leave! !,,你不能进入此地，立刻离开！！
e933dbbb4d07a2f9644a71d4503a74ef,Sect's territory! Please refrain from advancing!,,这里是门派领地，不得靠近！
8f3706a28d2c23ece2f80ed1a087f292,I've already given you two warnings. Leave right now.,,我已经警告过你两次了！立刻离开！
0ae18c488626bb866d95362376b48460,"If you don't leave, I'll be forced to take action! !",,再不走我要出手了！！
a0571e161aa09966d52112be5ff5b2e6,Why haven't you left yet? This is your last warning!,,你怎么还没离开？？最后警告一次！
f644e7149b069591c6561bd1c93eed66,"I've already warned you. Now, we need to detain you as a minor punishment, and we'll release you later.",,我已经警告过你了！！现在将你收监，小惩大诫，过段时间自会放你出来。
37057fa24c42f247cc22858c37d94a82,"Okay, you're free to go. Leave now, or we might still have to arrest you!",,行了，你可以走了，赶快离开这里，否则还会抓你！
9eafb3b1c6da299cb2f923894678718e,How dare you destroy the banner of my sect!!,,竟敢破坏我门派大旗！！
77084274bcc2d3e769729331921f7846,stop!!!,,住手！！！
45f9249349c84f8fd81dc5606b5a7353,"Where did you come from, a thief!! Stop!",,哪里来的小贼！！住手！
d4624cd8b7a310ffddede5de0312ad2d,Let's go together! Guard the sect!!,,大家一起上！守护门派！！
b7fe22c34563c38ddd6c0ca7b4e46346,"Good day, master!",,参见掌门~
422757e44dda00764bfa6b39bfca0ef4,"Hello, master!",,掌门好~
2a16a90ff0212fb0bc3b06b775eb6406,Greetings master!,,掌门万安~
15c85a17a6d7bb949be26a46a196ac6b,"Greetings, master!",,见过掌门！
4388b513685313ae5edd9c8004e94ccf,Don't splash water on me!,,别泼到我了！
731cd5b62e42fda4e926a4884ee1261f,"Why are you so naughty? My clothes are soaked now, forget it.",,你怎么这么调皮！衣服都湿了，不要了。
72e1735d987763251b80bab427d5974d,Oh bollocks! I won't take my clothes off no matter how wet they are!!,,讨厌！衣服再湿我也不会脱掉的！！
6ffe67cb036ca95d70fca7c51e27f340,"Well, it's a good time for a bath, haha.",,不错，正好洗个澡，哈哈
b893d7b3e376bd55b57cb531be730651,Don't spill!! It's freezing,,别泼了！！冷死了
7be067377115078c993e3c24b7b94d40,"Life is short, Carpe diem! A pot of sake, a relaxed!",,人生苦短，及时行乐!一壶清酒，一身轻松!
8b73db4d56a73866a3005759f69ad8d6,"The world is cold, only this pot alone to drink, the true solution is all worldly troubles!",,世态炎凉，唯有这一壶独饮，真真解却万般世俗烦恼!
5e746ddda051e6a7fd2fc20ee7d9fa9c,"Things change, carpe diem, and I'll drink this one!",,世事无常，及时行乐，这杯酒我自斟自饮!
4a52c89f9f664586232207ec3c41bf60,"Life is geometric, carpe diem, don't lose your happiness!",,人生几何，及时行乐，莫失己乐!
e13121eca6e76e6edb6d9c12c8a152bc,It's not me who lives or dies. Enjoy in time and live in time.,,生死定数，富贵非我。及时享乐，不负韶华。
36ee0f4ee01e0d6edc96703f27405a24,It would be great if you could save him.,,你若能救他，是再好不过了。
9b614926ca77e48be0c89b00cac9661c,This man has committed many evils and cannot be saved.,,此人作恶多端，万不可救。
66e5c2a751f629ece593e2e1f14d82f6,Stop! Where are you taking people?!,,站住！你要带人去哪里？！
9503763bc7f4cbf9329b8ff8333d76c0,"If you do too much unrighteousness, you will die yourself. Oh, it's better to die.",,多行不义必自毙，呵，死了才好。
8e965c8537ce6e718ad44d90b820f2bc,"Xianggong, what are you doing squatting there?",,相公，你在蹲在那里做什么？
25628ce66b7e0435a100361b08d314c1,"Madam, what are you squatting there for?",,娘子，你蹲在那里作甚？
f4e2364e1895db770a086ee9a4ff554c,"What are you hiding there for, kid?",,孩子你躲在那里干什么？
057e1ba2392e7b88107200a586a17739,"Child, it's not good for you to be seen like this.",,孩子，你这样被人看到不好。
e8a8b384d475f64d977245a3db2fe23a,"Father, what are you squatting there for?",,父亲，你蹲在那里做什么？
e9ea986d1f974da57cb61738d55c46d0,"Father, it's not good for you to be seen like this!",,父亲，你这样被别人看到不好！
57a3f32694ec1b94eb40f5f6ca5bc7d2,"Mom, what are you squatting there for?",,娘亲，你蹲在那里做什么？
4b53fb881cbf7249786c67117d68ea93,"Mother, don't squat there anymore.",,娘亲，莫要在那里蹲着了。
767b01391332e02ab52bfddeed790e53,Hurry up and don't be seen by others.,,赶紧起来，莫要被他人看到了。
2dddc49655520d383c56256712fdc4e0,"Master, have you found the enemy?",,主上，发现敌人了吗？
2448fd93a70804b3f187041cddd206fa,"Master, what is this about?",,主上这是要做什么？
7f92776f87ba714a7ba56a004838982e,Hmm? Are you practicing hidden martial arts?,,恩？你在练习隐匿的武学吗？
222229a16deafee45e26f983b50121d1,What are you hiding there for.,,躲在那里干什么。
1b6b77170d786d38ab1da6827c4d8838,Sneaky! What are you doing??,,鬼鬼祟祟！在干什么？？
5db91a8b6709c533c4904b39378dcb16,"Strange, why is there no one when there is clearly movement?",,奇怪，明明有动静，为什么没有人？
8211564b536a4eb6aa5b4cca1b798874,What do you mean!! Let me go!!,,你这是什么意思！！！放了我！！
999ddc59386ae5f88bab0b7566294c2b,Is there something wrong with you? What do you want to do to me?! ?,,你是不是有什么毛病？？还想对我怎么样！！？
0631d2069e55c752099a17b572c3eaf9,Let me out of here!,,放我出去吧~~~我服了！！
d8bcdf512eb502a837d3cb7b91bd7b46,Leave me alone... I dare not do it again.,,放过我吧...我再也不敢了
5f9fbc8479c98dc0a0bca4b765bd766d,"Hoo ho, it's so hot, so hot, water, where's the water! Where's the water!",,呼呼，好烫好烫，水，哪有水！哪有水！
735bbbe2e39bc9a3cd50785c9129c1e1,"Hoo ho, it's so cold, so cold, I need to find a place to warm up.",,呼呼，好冷，好冷，得找个地方暖和暖和。
237c929808d16ac87f107e404a63030f,Why do you feel so unlucky lately?,,怎么感觉最近这么倒霉呢？
a117aa87cea18ae6106fedc3356282b0,"Lords, have mercy. I've gone three days without anything to eat.",,各位大爷行行好吧，我已经三天没吃东西了。
303bf42e7b700a08fef3d41c7bb29128,"In the capital lives Huang Biaosan,\\nWho eats and dresses most fine. \\nA loan shark he is all his life,\\nIn months your principal's thrice. \\nIn his den he preys on borrowers,\\nWhile I manage his tills. \\nCollecting debts he's most brutal,\\nWhile I do the dirty work. \\nTo the North Star his gold glares,\\nBut at death's door, nobody cares. \\nThe lotus falls, the lotus falls.",,东京有个黄表三，\\n也会吃来也会穿。\\n一生好放官例债，\\n不消半年连本三。\\n巢窝里放债现过手，\\n他管接客俺使钱。\\n线上放债没赊账，\\n他管杀人俺管担。\\n积的黄金拄北斗，\\n临了没个大黄边。\\n莲花落，莲花落。
391b9b097854944833a4fe94cc07d9c9,"Look how parents aren't truly kin,\\nMoney all gifted to others. \\nThree years nursing, yet what's the use,\\nOnce married the son leaves. \\nFine wine and meat for the wife to enjoy,\\nWhile the parents starve to bones. \\nNo rice to spare when they're alive,\\nWho'll tend their grave in death? \\nThe lotus falls, the lotus falls.",,看看爷娘不是亲，\\n有钱且去敬别人。\\n三年乳哺成何用，\\n娶了媳妇就要分。\\n好酒好肉老婆吃，\\n不怕爷娘饿断筋。\\n生前不曾见碗米，\\n死后谁人来上坟？\\n莲花落，莲花落。
40e3038a73d42ce538654b46028f8e99,"Look how brothers aren't truly kin,\\nArguing over scraps not fairly split. \\nSiblings fight over shares,\\nQuarreling over who got more. \\nDrinks shared only with others,\\nAs flesh and blood become foes. \\nThe lotus falls, the lotus falls.",,看看兄弟不是亲，\\n三窝两块说不均。\\n同胞也要分彼此，\\n争多争少要理论。\\n有酒只和旁人吃，\\n自家骨肉作仇人。\\n莲花落，莲花落。
b545cceab4633a7bf1aaa1217db93d59,"Look how spouses aren't truly kin,\\nMarriage arranged through matchmakers. \\nPreferring the rich and despising the poor,\\nShe left her husband down the road. \\nThere's Widow Liu by the west wall,\\nWho waits until fifty to wed once more. \\nWords with your spouse, not all be told,\\nYour whole heart, don't devote. \\nThe lotus falls, the lotus falls.",,看看老婆不是亲，\\n三媒六证结婚姻。\\n嫌贫爱富窦家女，\\n半路辞了朱买臣。\\n墙西有个刘寡妇，\\n守到五十还嫁人。\\n夫妻且说三分话，\\n未可全抛一片心。\\n莲花落，莲花落。
7446f4c28261cb4c070bc166df115f73,"Look how friends aren't truly dear,\\nFeasting and reveling non-stop.  \\nWords sweet as honey from their lips flow,\\nTaking your money, only to go. \\nOnce wealth and power fade,\\nAffections turn cold. \\nBackstabbing friends behold,\\nSworn brothers, a plain no. \\nThe lotus falls, the lotus falls.",,看看朋友不是亲，\\n吃酒吃肉乱纷纷。\\n口里说话甜如蜜，\\n骗了钱去不上门。\\n一朝没有钱和势，\\n反面无情就变心。\\n孙庞斗智刳了足，\\n那有桃园结义人？\\n莲花落，莲花落。
2dd2125073d38d6ed40dcff05720b0c6,Alas. Business has been so tough lately.,,唉，最近买卖真难做。
d4415667a4c7f6b1b6e4c21f7ae1a2b0,This road I carved with my boot! This lumber I grew from a shoot! That's a really popular mantra these days.,,此山是我开，此树是我栽！现在道上的都兴这两句。
c7701d49d6c2c6909ee6afa6bf0b90c0,"Rumors tell of a Flying Rat in our greenwood. \\nOn eaves and walls he lightly treads,\\nThe stealthiest in this world unmatched.\\nStole the court's treasure and south he fled,\\nTo this day no one knows where!",,传闻咱们绿林有位飞天鼠。\\n飞檐走壁逞刚强，\\n天下第一世无双，\\n盗了国宝向南去，\\n至今无人知何方！
eb2a0a0d3ef63d4b2e4254cb3eda4296,How about snatching a woman and making her my wife! Heh heh heh!,,不如去绑个女人回来，当个压寨夫人哈哈哈！
64115d591543faa933afcd821fc2aed5,How about abducting a man...,,不如逮个男子回来.....
ae22c4a1e0029fc985ade2cae5f949da,Business is bad lately.,,最近没什么好买卖呀。
4647d3ce03a07e9dbb8f128196f5d9e7,Should I find something to occupy myself with?,,我是不是该去寻点事做。
1ba327f93f1bae424ffcae5ac46b9b91,A couple more days' rest doesn't hurt.,,再歇息两天应该也没什么。
c30f1e3553e8003b3083ccaad6b7430d,A hero shouldn't content himself with trifles.,,大丈夫生于天地之间，岂能做些鸡毛蒜皮的小事。
b4248ef08c9715aa9d4bbd52509fd640,"At noon they weed with hoes,\\nTheir sweat drips on the soil. \\nEach bowl of rice,\\nIs the fruit of hard toil. \\n",,锄禾日当午，\\n汗滴禾下土。\\n谁知盘中餐，\\n粒粒皆辛苦。\\n
5439d593090e3ad9dda214cc3e7c101e,"A seed is sown in spring,\\nA harvest is reaped in autumn. \\nNo land...no land...What does the poem say next?",,春种一粒粟，\\n秋收万颗子。\\n四海，四海，后面是什么来着？
f90a1cc3f5e50181b8e0ebdde3a42c82,Hope there's a good harvest.,,希望有个好收成。
c3b4b2350f6f825440d048861b135d62,Will I become poor and weary when I grow old?,,我老了之后，会不会就成了卖炭翁？
0ae67848bcc5fbc695452fc5b05657c9,Time to go chop some wood. I wonder how much I can sell it for now.,,该去砍柴了吧？不知现在柴火能卖几个钱。
dfc02cb5044febc6ab5c7b68d3a955a9,"Those who fish, cut wood, or till the soil find joy in their labors.",,渔樵耕读自得其乐。
684f6822d640a7cf58551efa97f9eba7,"I have access to some secret information, but my price is quite high.",,我知道一些隐秘的消息，但是我收费有点贵哦。
b57224ba144561be892012efe4cfc958,How to Become Sage in 「Forge」 Ability?,,「锻造」能力如何圆满
45aa1998d65702c5480591ae02b55561,"The Ou Family excels at 「Forge」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「锻造」的就是欧氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
4fac1ca63fb4975c58f5b18beba9b9f4,I'll pay for this information.,,这个消息我买了。
f039969c6602d1f6c0229acfd6f7d616,It's been a pleasure doing business with you!,,合作愉快，以后还会来找你做生意的，哈哈哈。
bb83253a071375d604e5bc6edcb39ef4,"Don't have enough coins, decline for now.",,铜钱不够，无奈拒绝。
ad73a73c2395add1d9a0ef4d45638a83,"It's not a good time right now, ask him to return later.",,此刻不方便，让他晚些再来。
694fb08dafcb15d6c2f143e059966bf9,"Alright, we'll meet again in the future.",,好吧，后会有期。
da56e3bd0e3aa8ccca3ba99295c9b0f3,How to Become Sage in 「Crafting」 Ability?,,「制作」能力如何圆满
bb99bd7148ece80be4d610b46a889620,"The Mo Family excels at 「Crafting」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「制作」的就是墨氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
b4aedd1b99d7ce01e555143275846449,How to Become Sage in 「Leechcraft」 Ability?,,「医术」能力如何圆满
e93af408fd7738abfe5632a360f98097,"The Ji Family excels at 「Leechcraft」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「医术」的就是姬氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
d07e3e9627b38adf755a353781904a72,How to Become Sage in 「Weave」 Ability?,,「织造」能力如何圆满
7be20f9209098efa1f1cc39c3c41919d,"The Hu Family excels at 「Weave」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「织造」的就是胡氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
4ef5d8bcec57c000f4865d6ec0d3c719,How to Become Sage in 「Music」 Ability?,,「音律」能力如何圆满
912ad86a3bd2fd94577ab12086fc5512,"The Shi Family excels at 「Music」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「音律」的就是师氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
e51fcc0fbb76961c6c78d46a47e4ce6d,How to Become Sage in 「Sneak」 Ability?,,「潜行」能力如何圆满
7b3e6f4e8b34e0de242c55b6b0bc5855,"The Shi Family excels at 「Sneak」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「潜行」的就是时氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
eea241c5ddb64051262285cdc436d94b,How to Become Sage in 「Geomancy」 Ability?,,「奇术」能力如何圆满
d69b93108fe9140cacec55fa818ccc7e,"The Liu Family excels at 「Geomancy」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「奇术」的就是柳氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
0b764f9ca0d9aaee910790241af3b66c,How to Become Sage in 「Beg」 Ability?,,「乞讨」能力如何圆满
2c3877b4591de34ae12b57226932a084,"The Su Family excels at 「Beg」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「乞讨」的就是苏氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
bd5298834a8789646922c5533f10f40a,How to Become Sage in 「Establishment」 Ability?,,「营造」能力如何圆满
6589e5acccf4e8a14b9652e0d91292a0,"The Gongshu Family excels at 「Establishment」, but their location is a well-kept secret. 1,000 coins, fair?",,最擅长「营造」的就是公输氏世家了，隐秘世家的位置鲜有人知，收你1000铜钱，不算坑人吧哈哈。
a0951905552b9b49860041e986bcef27,"Warrior, do you dare face formidable creatures in treacherous places?",,大侠实力超群，在下知道几个险恶之地，那里有可怖的生物，有没有胆量去试试？
58f80b37aca9790bfbd7527861ebcd8c,Accept challenge and ask for locations,,喜欢挑战自己，询问位置
78ad6899304786ed908140dd29d9f64f,"The [Abyssal Ice Loch] is extremely cold, the [Lava Volcano] is scorching, and the [Miasma Ridge] shrouded in poison gas. These regions are extremely dangerous. Please be cautious.",,【极恶寒潭】十分寒冷【熔岩火山】酷热难忍【瘴云岭】毒瘴深邃。这些区域的环境十分险恶，大侠千万小心。
597a204eea2d09adfd7346622aabd43f,Challenge [Abyssal Ice Loch],,我想挑战【极恶寒潭】
192edbf86ec69d255ef5171796baeb8f,Take care!,,多多保重！
16cb3703534c4be36d9d734f20f48f61,Challenge [Lava Volcano],,我想挑战【熔岩火山】
db2764c76b067a2393df35b97f4d3b83,Challenge [Miasma Ridge],,我想挑战【瘴云岭】
7612cd3c4f863b916a59821578e83d10,I'm not interested. .,,暂时不感兴趣。。
21b1e477d7544a1846bb24f1f70ff9ef,Thanks for your help. Take these Marrow Refining Pills for your damaged meridians.,,恩人，之前多谢你出手相救，我看你经脉大损，这是我珍藏的洗髓丹，你拿去吧。
17ba66a3c114cb59535e74d6c289dd9e,Obtained 5 Marrow Refining Pill.,,获得5个洗髓丹
a0aff3792d4e9546a5f32dd03f7ef674,Thank you.,,多谢姑娘
c9790b28b9341260940b710c96caf2ea,"You've saved my life, so I should treat you well in return.",,你对我有救命之恩，我怎样对你好都是应该的。
ec22f4aa3a0f5bba502dd44627a19914,Please try them.,,你快点全吃了吧。
